episode, 	score, 	total_loss, 	actor_loss, 	critic_loss, 	entropy
373, 	0.000000, 	0.686387, 	0.102978, 	0.005836, 	2.076131
374, 	0.000000, 	1.199907, 	0.186558, 	0.010136, 	2.076396
375, 	0.000000, 	0.795783, 	0.224710, 	0.005713, 	2.076872
376, 	0.000000, 	1.433879, 	0.249889, 	0.011842, 	2.077487
377, 	0.000000, 	0.411733, 	0.101522, 	0.003104, 	2.077862
378, 	0.000000, 	0.453153, 	-0.030640, 	0.004840, 	2.077528
379, 	0.000000, 	0.359945, 	-0.027056, 	0.003872, 	2.076764
380, 	0.000000, 	0.109402, 	-0.004920, 	0.001145, 	2.076258
381, 	0.000000, 	0.091691, 	0.035475, 	0.000564, 	2.075061
382, 	0.000000, 	0.099495, 	0.037966, 	0.000617, 	2.073652
383, 	0.000000, 	0.008014, 	-0.014779, 	0.000230, 	2.072195
384, 	0.000000, 	0.121955, 	-0.108519, 	0.002307, 	2.070177
385, 	0.000000, 	0.247000, 	-0.102877, 	0.003501, 	2.068426
386, 	0.000000, 	0.243680, 	-0.136236, 	0.003801, 	2.067137
387, 	0.000000, 	0.238176, 	-0.132336, 	0.003707, 	2.065958
388, 	0.000000, 	0.130365, 	-0.067296, 	0.001979, 	2.065151
389, 	0.000000, 	0.048967, 	-0.056741, 	0.001059, 	2.064580
390, 	0.000000, 	0.009478, 	-0.040253, 	0.000499, 	2.063942
391, 	0.000000, 	0.233451, 	0.010514, 	0.002231, 	2.063889
392, 	0.000000, 	0.836902, 	0.188104, 	0.006490, 	2.064100
393, 	0.000000, 	0.671917, 	0.158621, 	0.005135, 	2.064474
394, 	0.000000, 	0.095062, 	0.025060, 	0.000702, 	2.064801
395, 	0.000000, 	0.308042, 	0.093646, 	0.002146, 	2.064887
396, 	0.000000, 	0.041372, 	-0.027797, 	0.000694, 	2.064820
397, 	0.100000, 	0.193291, 	-0.090683, 	0.002842, 	2.064302
398, 	0.000000, 	0.032434, 	-0.046761, 	0.000794, 	2.064111
399, 	0.000000, 	0.616868, 	0.082329, 	0.005347, 	2.064297
400, 	0.000000, 	0.600837, 	0.110819, 	0.004902, 	2.064389
401, 	0.000000, 	0.938507, 	0.187101, 	0.007516, 	2.064941
402, 	0.000000, 	1.252866, 	0.173374, 	0.010797, 	2.065625
403, 	0.000000, 	0.463692, 	0.091399, 	0.003725, 	2.066321
404, 	0.000000, 	0.199270, 	0.072906, 	0.001266, 	2.066377
405, 	0.000000, 	0.366963, 	0.044425, 	0.003227, 	2.066542
406, 	0.000000, 	0.144877, 	-0.103458, 	0.002485, 	2.066794
407, 	0.000000, 	0.365963, 	-0.189257, 	0.005554, 	2.066950
408, 	0.000000, 	0.563086, 	-0.139719, 	0.007030, 	2.067374
409, 	0.000000, 	0.218077, 	-0.174794, 	0.003931, 	2.067982
410, 	0.000000, 	1.610774, 	-0.231301, 	0.018423, 	2.068715
411, 	0.100000, 	0.618005, 	0.125185, 	0.004930, 	2.070063
412, 	0.000000, 	0.285216, 	0.092187, 	0.001932, 	2.070781
413, 	0.000000, 	0.368178, 	0.083725, 	0.002847, 	2.071441
414, 	0.000000, 	0.042044, 	0.001965, 	0.000403, 	2.071666
415, 	0.000000, 	0.156660, 	-0.036752, 	0.001936, 	2.071589
416, 	0.000000, 	0.359943, 	-0.080346, 	0.004405, 	2.071065
417, 	0.000000, 	0.063827, 	-0.071400, 	0.001354, 	2.070179
418, 	0.000000, 	0.285079, 	-0.143295, 	0.004286, 	2.069215
419, 	0.000000, 	0.052655, 	-0.041574, 	0.000944, 	2.068356
420, 	0.000000, 	0.020559, 	-0.001222, 	0.000220, 	2.067892
421, 	0.000000, 	0.255564, 	0.085058, 	0.001707, 	2.067937
422, 	0.000000, 	0.321895, 	0.080887, 	0.002412, 	2.068175
423, 	0.100000, 	0.014723, 	0.010277, 	0.000047, 	2.067686
424, 	0.000000, 	0.144450, 	0.014268, 	0.001304, 	2.067661
425, 	0.000000, 	0.008795, 	-0.013772, 	0.000228, 	2.067707
426, 	0.000000, 	0.092292, 	-0.095614, 	0.001881, 	2.067800
427, 	0.000000, 	0.325741, 	0.138236, 	0.001877, 	2.068045
428, 	0.090000, 	0.019420, 	-0.016430, 	0.000361, 	2.068567
429, 	0.000000, 	0.014928, 	-0.050860, 	0.000660, 	2.068500
430, 	0.000000, 	0.003782, 	-0.036870, 	0.000409, 	2.068201
431, 	0.000000, 	-0.006055, 	-0.061234, 	0.000554, 	2.067847
432, 	0.000000, 	0.033558, 	0.002047, 	0.000317, 	2.067367
433, 	0.000000, 	0.076034, 	0.006837, 	0.000694, 	2.067351
434, 	0.000000, 	0.113845, 	0.040316, 	0.000737, 	2.067707
435, 	0.000000, 	0.318937, 	0.082894, 	0.002362, 	2.067925
436, 	0.000000, 	0.201937, 	0.037913, 	0.001642, 	2.067768
437, 	0.000000, 	0.059015, 	0.021847, 	0.000374, 	2.067181
438, 	0.000000, 	0.106425, 	-0.041891, 	0.001485, 	2.066298
439, 	0.000000, 	0.480956, 	-0.192549, 	0.006737, 	2.064462
440, 	0.000000, 	0.257101, 	-0.201611, 	0.004589, 	2.062866
441, 	0.000000, 	0.932246, 	-0.234897, 	0.011673, 	2.061233
442, 	0.000000, 	0.483643, 	-0.172087, 	0.006559, 	2.059916
443, 	0.000000, 	0.489816, 	-0.145213, 	0.006352, 	2.059140
444, 	0.000000, 	0.130011, 	-0.081400, 	0.002116, 	2.058999
445, 	0.000000, 	0.198178, 	0.024177, 	0.001742, 	2.059196
446, 	0.000000, 	0.143864, 	-0.051311, 	0.001954, 	2.059370
447, 	0.000000, 	0.071013, 	0.027108, 	0.000441, 	2.060091
448, 	0.000000, 	0.079769, 	0.039585, 	0.000404, 	2.061019
449, 	0.000000, 	0.007430, 	-0.013093, 	0.000207, 	2.061788
450, 	0.000000, 	0.018598, 	-0.036078, 	0.000549, 	2.062284
451, 	0.000000, 	0.006086, 	-0.012444, 	0.000187, 	2.062721
452, 	0.000000, 	0.007166, 	-0.004397, 	0.000118, 	2.062589
453, 	0.000000, 	0.086893, 	0.027593, 	0.000595, 	2.062085
454, 	0.000000, 	0.079316, 	0.025621, 	0.000539, 	2.061443
455, 	0.000000, 	-0.005964, 	-0.031021, 	0.000253, 	2.061106
456, 	0.000000, 	0.035369, 	0.009560, 	0.000260, 	2.060975
457, 	0.000000, 	0.016509, 	0.004099, 	0.000126, 	2.061194
458, 	0.000000, 	0.015290, 	0.003041, 	0.000125, 	2.061087
459, 	0.000000, 	0.000383, 	-0.011906, 	0.000125, 	2.060894
460, 	0.000000, 	0.029849, 	0.010459, 	0.000196, 	2.060472
461, 	0.000000, 	-0.000591, 	-0.015964, 	0.000156, 	2.059968
462, 	0.000000, 	0.033459, 	0.017327, 	0.000163, 	2.059932
463, 	0.000000, 	0.007753, 	0.002267, 	0.000057, 	2.060053
464, 	0.000000, 	0.097768, 	0.044866, 	0.000531, 	2.059860
465, 	0.000000, 	0.052199, 	0.017771, 	0.000346, 	2.059677
466, 	0.000000, 	-0.001796, 	-0.010278, 	0.000087, 	2.059314
467, 	0.000000, 	0.007917, 	-0.022877, 	0.000310, 	2.059089
468, 	0.000000, 	0.042273, 	0.021492, 	0.000210, 	2.059223
469, 	0.000000, 	0.036173, 	0.011774, 	0.000246, 	2.059453
470, 	0.000000, 	0.004616, 	-0.001497, 	0.000063, 	2.059709
471, 	0.000000, 	0.005628, 	-0.012855, 	0.000187, 	2.060040
472, 	0.000000, 	0.023629, 	-0.078009, 	0.001018, 	2.060550
473, 	0.000000, 	0.109426, 	-0.020573, 	0.001302, 	2.061078
474, 	0.000000, 	0.019637, 	0.013922, 	0.000059, 	2.061471
475, 	0.000000, 	0.056339, 	0.026854, 	0.000297, 	2.061863
476, 	0.000000, 	0.038425, 	0.019405, 	0.000192, 	2.062029
477, 	0.000000, 	0.009177, 	-0.001056, 	0.000104, 	2.062057
478, 	0.000000, 	0.040728, 	-0.068710, 	0.001096, 	2.062170
479, 	0.000000, 	0.105189, 	-0.104898, 	0.002103, 	2.062220
480, 	0.000000, 	0.146909, 	-0.106031, 	0.002531, 	2.062463
481, 	0.000000, 	0.072744, 	-0.107192, 	0.001801, 	2.062608
482, 	0.000000, 	0.041551, 	-0.060585, 	0.001023, 	2.062708
483, 	0.000000, 	0.099677, 	0.031629, 	0.000683, 	2.063114
484, 	0.000000, 	0.035330, 	-0.020132, 	0.000557, 	2.063083
485, 	0.000000, 	0.180953, 	0.084834, 	0.000963, 	2.062651
486, 	0.000000, 	0.156987, 	0.047879, 	0.001093, 	2.062632
487, 	0.000000, 	0.283592, 	0.092127, 	0.001917, 	2.062480
488, 	0.000000, 	0.281508, 	0.099432, 	0.001823, 	2.062332
489, 	0.000000, 	0.052250, 	0.024299, 	0.000282, 	2.061680
490, 	0.000000, 	0.126122, 	0.017583, 	0.001087, 	2.060540
491, 	0.000000, 	0.379043, 	-0.052770, 	0.004320, 	2.059060
492, 	0.000000, 	0.760326, 	-0.206416, 	0.009669, 	2.057841
493, 	0.000000, 	1.493057, 	-0.236387, 	0.017297, 	2.056567
494, 	0.000000, 	0.837964, 	-0.211814, 	0.010500, 	2.055535
495, 	0.090000, 	1.010575, 	-0.262628, 	0.012734, 	2.054438
496, 	0.000000, 	0.854835, 	-0.179759, 	0.010348, 	2.054165
497, 	0.000000, 	0.301216, 	-0.142883, 	0.004443, 	2.054499
498, 	0.000000, 	0.089822, 	-0.012636, 	0.001027, 	2.055213
499, 	0.000000, 	0.057700, 	-0.046875, 	0.001048, 	2.055160
500, 	0.090000, 	0.344314, 	0.090034, 	0.002545, 	2.056118
501, 	0.000000, 	0.652462, 	0.166805, 	0.004859, 	2.056618
502, 	0.000000, 	0.633860, 	0.119577, 	0.005145, 	2.057251
503, 	0.000000, 	0.484215, 	0.143671, 	0.003408, 	2.057805
504, 	0.000000, 	0.551894, 	0.142406, 	0.004097, 	2.058104
505, 	0.000000, 	0.226446, 	0.082434, 	0.001442, 	2.058270
506, 	0.000000, 	0.150043, 	0.032887, 	0.001174, 	2.058334
507, 	0.000000, 	0.150256, 	-0.005591, 	0.001561, 	2.058423
508, 	0.000000, 	0.093892, 	0.006695, 	0.000874, 	2.058575
509, 	0.090000, 	0.063618, 	0.020748, 	0.000431, 	2.058698
510, 	0.000000, 	0.074509, 	0.008961, 	0.000658, 	2.059309
511, 	0.000000, 	0.100866, 	0.043403, 	0.000577, 	2.059635
512, 	0.000000, 	0.007137, 	-0.010457, 	0.000178, 	2.059988
513, 	0.000000, 	0.021320, 	-0.009593, 	0.000311, 	2.060516
514, 	0.000000, 	0.014875, 	-0.015140, 	0.000302, 	2.061334
515, 	0.000000, 	0.141984, 	0.055785, 	0.000864, 	2.062448
516, 	0.000000, 	0.028540, 	0.007785, 	0.000210, 	2.062857
517, 	0.000000, 	0.021300, 	0.014779, 	0.000067, 	2.062970
518, 	0.100000, 	-0.000412, 	-0.043664, 	0.000435, 	2.062226
519, 	0.000000, 	0.019155, 	-0.053782, 	0.000731, 	2.062095
520, 	0.000000, 	0.041399, 	-0.011542, 	0.000531, 	2.062106
521, 	0.000000, 	0.047183, 	0.023526, 	0.000239, 	2.062231
522, 	0.000000, 	0.063312, 	0.033986, 	0.000295, 	2.062147
523, 	0.000000, 	0.020423, 	0.001690, 	0.000189, 	2.061771
524, 	0.000000, 	0.014504, 	-0.004280, 	0.000190, 	2.061109
525, 	0.000000, 	0.001642, 	-0.015725, 	0.000176, 	2.060431
526, 	0.000000, 	-0.006262, 	-0.012335, 	0.000063, 	2.060400
527, 	0.000000, 	-0.001908, 	-0.016194, 	0.000145, 	2.060425
528, 	0.000000, 	-0.002017, 	-0.006398, 	0.000046, 	2.060486
529, 	0.000000, 	0.001509, 	-0.004805, 	0.000065, 	2.059678
530, 	0.000000, 	-0.000201, 	-0.006120, 	0.000061, 	2.058925
531, 	0.000000, 	0.006265, 	0.001097, 	0.000054, 	2.058589
532, 	0.000000, 	0.004377, 	-0.005311, 	0.000099, 	2.058513
533, 	0.000000, 	0.020054, 	0.009671, 	0.000106, 	2.058518
534, 	0.000000, 	-0.004167, 	-0.020132, 	0.000162, 	2.058223
535, 	0.100000, 	0.017131, 	-0.048544, 	0.000659, 	2.058073
536, 	0.000000, 	-0.005578, 	-0.035030, 	0.000297, 	2.058153
537, 	0.000000, 	0.001237, 	-0.019086, 	0.000205, 	2.057937
538, 	0.000000, 	0.017782, 	0.002411, 	0.000156, 	2.058017
539, 	0.000000, 	0.040523, 	0.001594, 	0.000391, 	2.058185
540, 	0.000000, 	-0.002362, 	-0.009309, 	0.000072, 	2.058362
541, 	0.000000, 	0.003357, 	-0.013677, 	0.000172, 	2.058524
542, 	0.000000, 	-0.001127, 	-0.004174, 	0.000033, 	2.058758
543, 	0.000000, 	0.037689, 	0.019390, 	0.000185, 	2.059273
544, 	0.000000, 	0.089520, 	0.046936, 	0.000428, 	2.059401
545, 	0.000000, 	0.091052, 	0.041986, 	0.000493, 	2.059430
546, 	0.000000, 	0.018897, 	0.006897, 	0.000122, 	2.059519
547, 	0.000000, 	0.000052, 	-0.003432, 	0.000037, 	2.059677
548, 	0.000000, 	-0.004394, 	-0.036906, 	0.000327, 	2.059721
549, 	0.000000, 	0.039021, 	-0.055488, 	0.000947, 	2.059553
550, 	0.000000, 	0.019294, 	-0.069784, 	0.000893, 	2.059618
551, 	0.000000, 	-0.000158, 	-0.037926, 	0.000380, 	2.059747
552, 	0.000000, 	0.004832, 	-0.013479, 	0.000185, 	2.060072
553, 	0.000000, 	0.060183, 	0.032607, 	0.000278, 	2.060699
554, 	0.000000, 	0.162651, 	0.077179, 	0.000857, 	2.061302
555, 	0.000000, 	0.255597, 	0.091276, 	0.001645, 	2.061837
556, 	0.000000, 	0.155053, 	0.065688, 	0.000896, 	2.062239
557, 	0.000000, 	0.077118, 	0.028087, 	0.000492, 	2.062385
558, 	0.000000, 	0.022741, 	0.008751, 	0.000142, 	2.062347
559, 	0.000000, 	0.025065, 	-0.029869, 	0.000551, 	2.062407
560, 	0.000000, 	0.017192, 	-0.054440, 	0.000718, 	2.062438
561, 	0.000000, 	0.062766, 	-0.093078, 	0.001561, 	2.062297
562, 	0.000000, 	0.032052, 	-0.071132, 	0.001034, 	2.062033
563, 	0.000000, 	-0.003913, 	-0.056033, 	0.000523, 	2.062047
564, 	0.000000, 	0.005977, 	-0.002869, 	0.000091, 	2.062196
565, 	0.000000, 	0.018088, 	0.001430, 	0.000169, 	2.062220
566, 	0.000000, 	0.054327, 	0.028298, 	0.000262, 	2.062006
567, 	0.000000, 	0.124465, 	0.056759, 	0.000679, 	2.062163
568, 	0.000000, 	0.067763, 	0.037252, 	0.000307, 	2.062273
569, 	0.000000, 	-0.001900, 	-0.002248, 	0.000006, 	2.062185
570, 	0.000000, 	-0.000225, 	-0.057340, 	0.000573, 	2.062069
571, 	0.000000, 	0.030502, 	-0.045564, 	0.000763, 	2.061913
572, 	0.000000, 	-0.004152, 	-0.050724, 	0.000468, 	2.061985
573, 	0.000000, 	0.007423, 	-0.060781, 	0.000684, 	2.061939
574, 	0.000000, 	0.002064, 	-0.048043, 	0.000503, 	2.062082
575, 	0.000000, 	0.032260, 	0.013670, 	0.000188, 	2.062678
576, 	0.000000, 	0.034364, 	0.025090, 	0.000095, 	2.063332
577, 	0.000000, 	0.054229, 	0.033263, 	0.000212, 	2.063985
578, 	0.000000, 	0.049424, 	0.030605, 	0.000190, 	2.064584
579, 	0.000000, 	0.116350, 	0.046144, 	0.000704, 	2.065285
580, 	0.000000, 	0.064856, 	0.031638, 	0.000334, 	2.065705
581, 	0.000000, 	0.014302, 	0.000734, 	0.000138, 	2.065631
582, 	0.000000, 	0.012196, 	-0.021555, 	0.000340, 	2.065251
583, 	0.000000, 	0.094525, 	0.025003, 	0.000697, 	2.065153
584, 	0.000000, 	-0.002298, 	-0.011175, 	0.000091, 	2.064992
585, 	0.000000, 	0.030036, 	0.014402, 	0.000158, 	2.064925
586, 	0.000000, 	0.018400, 	0.012384, 	0.000062, 	2.065003
587, 	0.000000, 	0.013888, 	-0.008264, 	0.000224, 	2.065220
588, 	0.000000, 	-0.005387, 	-0.007000, 	0.000018, 	2.065337
589, 	0.000000, 	-0.006310, 	-0.022325, 	0.000162, 	2.065406
590, 	0.000000, 	0.002417, 	-0.038681, 	0.000413, 	2.065593
591, 	0.000000, 	-0.000751, 	-0.046699, 	0.000462, 	2.065863
592, 	0.000000, 	0.005113, 	-0.040945, 	0.000463, 	2.066397
593, 	0.100000, 	0.016533, 	0.001869, 	0.000149, 	2.067669
594, 	0.000000, 	0.037412, 	0.012668, 	0.000250, 	2.068458
595, 	0.000000, 	0.031874, 	0.015435, 	0.000166, 	2.069127
596, 	0.000000, 	0.016120, 	0.004175, 	0.000122, 	2.069668
597, 	0.000000, 	0.029471, 	0.016366, 	0.000133, 	2.070170
598, 	0.000000, 	-0.008151, 	-0.010529, 	0.000026, 	2.070438
599, 	0.000000, 	-0.009362, 	-0.022337, 	0.000132, 	2.070555
600, 	0.000000, 	0.014491, 	0.006876, 	0.000078, 	2.071014
601, 	0.000000, 	0.025143, 	0.016751, 	0.000086, 	2.071265
602, 	0.000000, 	0.023029, 	0.016836, 	0.000064, 	2.071235
603, 	0.000000, 	0.010588, 	0.005334, 	0.000055, 	2.071213
604, 	0.000000, 	-0.002062, 	-0.013411, 	0.000116, 	2.071177
605, 	0.000000, 	-0.008600, 	-0.016083, 	0.000077, 	2.071133
606, 	0.000000, 	-0.003402, 	-0.016088, 	0.000129, 	2.071206
607, 	0.100000, 	0.032570, 	-0.022220, 	0.000550, 	2.071405
608, 	0.000000, 	-0.003222, 	-0.034434, 	0.000314, 	2.071487
609, 	0.000000, 	-0.005990, 	-0.013403, 	0.000076, 	2.071895
610, 	0.000000, 	0.108113, 	0.049107, 	0.000592, 	2.072308
611, 	0.000000, 	0.164372, 	0.078994, 	0.000856, 	2.072696
612, 	0.000000, 	0.257266, 	0.092768, 	0.001647, 	2.073236
613, 	0.000000, 	0.129849, 	0.058146, 	0.000719, 	2.073841
614, 	0.000000, 	0.133693, 	0.060491, 	0.000734, 	2.074352
615, 	0.000000, 	0.023219, 	0.010288, 	0.000131, 	2.074525
616, 	0.000000, 	0.014890, 	-0.064280, 	0.000794, 	2.073958
617, 	0.000000, 	0.109559, 	-0.114372, 	0.002241, 	2.073309
618, 	0.000000, 	0.234554, 	-0.148570, 	0.003833, 	2.072649
619, 	0.000000, 	0.379095, 	-0.139714, 	0.005190, 	2.071871
620, 	0.000000, 	0.249173, 	-0.159623, 	0.004090, 	2.071374
621, 	0.000000, 	0.076472, 	-0.131086, 	0.002078, 	2.071217
622, 	0.000000, 	0.039499, 	-0.066978, 	0.001067, 	2.071254
623, 	0.000000, 	0.019971, 	-0.082548, 	0.001027, 	2.071715
624, 	0.000000, 	0.028014, 	-0.024405, 	0.000526, 	2.072604
625, 	0.000000, 	0.110790, 	0.062925, 	0.000481, 	2.073824
626, 	0.000000, 	0.082730, 	0.038525, 	0.000444, 	2.074733
627, 	0.000000, 	0.209991, 	0.075698, 	0.001345, 	2.075593
628, 	0.000000, 	0.084667, 	0.042239, 	0.000426, 	2.076355
629, 	0.000000, 	0.090796, 	0.043461, 	0.000475, 	2.076802
630, 	0.000000, 	0.019117, 	0.010726, 	0.000086, 	2.077057
631, 	0.000000, 	0.041649, 	0.014807, 	0.000270, 	2.077320
632, 	0.100000, 	0.102629, 	-0.085525, 	0.001884, 	2.076539
633, 	0.000000, 	0.039145, 	-0.076136, 	0.001155, 	2.076315
634, 	0.000000, 	0.029060, 	-0.062771, 	0.000920, 	2.076200
635, 	0.000000, 	0.003331, 	-0.069967, 	0.000735, 	2.076188
636, 	0.000000, 	0.109072, 	-0.075793, 	0.001851, 	2.076108
637, 	0.000000, 	-0.010776, 	-0.056529, 	0.000460, 	2.076352
638, 	0.000000, 	0.024937, 	0.001203, 	0.000239, 	2.076677
639, 	0.090000, 	0.007320, 	0.002813, 	0.000047, 	2.076848
640, 	0.000000, 	-0.008846, 	-0.026002, 	0.000174, 	2.076829
641, 	0.000000, 	-0.006589, 	-0.015333, 	0.000090, 	2.077075
642, 	0.000000, 	0.041645, 	0.028153, 	0.000137, 	2.077520
643, 	0.000000, 	0.049510, 	0.026933, 	0.000228, 	2.077935
644, 	0.000000, 	0.132936, 	0.047520, 	0.000856, 	2.078313
645, 	0.000000, 	0.197012, 	0.108760, 	0.000885, 	2.078647
646, 	0.000000, 	0.130681, 	0.050642, 	0.000802, 	2.079144
647, 	0.000000, 	0.076545, 	0.039619, 	0.000371, 	2.079375
648, 	0.000000, 	0.066132, 	0.031040, 	0.000353, 	2.079376
649, 	0.000000, 	0.014690, 	0.004433, 	0.000105, 	2.078946
650, 	0.000000, 	-0.007204, 	-0.014496, 	0.000075, 	2.078824
651, 	0.000000, 	-0.004418, 	-0.018210, 	0.000140, 	2.078771
652, 	0.000000, 	0.000104, 	-0.003177, 	0.000035, 	2.078938
653, 	0.000000, 	0.004301, 	0.001235, 	0.000033, 	2.079183
654, 	0.000000, 	0.006115, 	-0.009664, 	0.000160, 	2.079094
655, 	0.000000, 	-0.006055, 	-0.008762, 	0.000029, 	2.079060
656, 	0.000000, 	-0.009644, 	-0.020361, 	0.000109, 	2.078996
657, 	0.000000, 	0.001745, 	-0.017208, 	0.000192, 	2.079136
658, 	0.000000, 	0.000522, 	-0.006967, 	0.000077, 	2.079380
659, 	0.000000, 	0.063473, 	0.035206, 	0.000285, 	2.079866
660, 	0.000000, 	0.070997, 	0.034504, 	0.000367, 	2.080159
661, 	0.000000, 	0.042056, 	0.019140, 	0.000231, 	2.080099
662, 	0.000000, 	0.008069, 	0.005915, 	0.000024, 	2.079791
663, 	0.000000, 	0.012369, 	0.002901, 	0.000097, 	2.079548
664, 	0.000000, 	0.001801, 	-0.032039, 	0.000340, 	2.079241
665, 	0.000000, 	0.012362, 	-0.046725, 	0.000593, 	2.079104
666, 	0.000000, 	-0.015037, 	-0.050568, 	0.000357, 	2.079115
667, 	0.000000, 	-0.006424, 	-0.035405, 	0.000292, 	2.079395
668, 	0.000000, 	-0.004767, 	-0.012307, 	0.000077, 	2.080008
669, 	0.000000, 	0.022337, 	0.010731, 	0.000118, 	2.080878
670, 	0.000000, 	0.100157, 	0.050798, 	0.000496, 	2.081516
671, 	0.000000, 	0.155278, 	0.066279, 	0.000892, 	2.082079
672, 	0.000000, 	0.118108, 	0.065298, 	0.000530, 	2.082716
673, 	0.000000, 	0.076933, 	0.041978, 	0.000352, 	2.083197
674, 	0.000000, 	0.039947, 	0.023933, 	0.000162, 	2.083198
675, 	0.090000, 	0.018107, 	0.006720, 	0.000116, 	2.082819
676, 	0.000000, 	0.037245, 	0.021817, 	0.000156, 	2.082778
677, 	0.000000, 	-0.001101, 	-0.009426, 	0.000085, 	2.082942
678, 	0.000000, 	0.006138, 	0.003829, 	0.000025, 	2.083204
679, 	0.000000, 	-0.002220, 	-0.005294, 	0.000033, 	2.083728
680, 	0.000000, 	0.004768, 	-0.000763, 	0.000057, 	2.084311
681, 	0.000000, 	-0.000495, 	-0.001522, 	0.000012, 	2.084906
682, 	0.000000, 	-0.011419, 	-0.023464, 	0.000123, 	2.085494
683, 	0.100000, 	0.014933, 	0.010954, 	0.000042, 	2.086504
684, 	0.000000, 	0.013457, 	0.009511, 	0.000042, 	2.086724
685, 	0.000000, 	-0.003080, 	-0.005003, 	0.000021, 	2.086617
686, 	0.000000, 	-0.008275, 	-0.012475, 	0.000044, 	2.086560
687, 	0.000000, 	0.028567, 	0.016695, 	0.000121, 	2.086246
688, 	0.000000, 	-0.000914, 	-0.002816, 	0.000021, 	2.085681
689, 	0.000000, 	0.006159, 	0.000493, 	0.000059, 	2.085258
690, 	0.000000, 	-0.008647, 	-0.014432, 	0.000060, 	2.084950
691, 	0.000000, 	-0.001232, 	-0.002417, 	0.000014, 	2.085084
692, 	0.000000, 	0.010093, 	0.007125, 	0.000032, 	2.085294
693, 	0.000000, 	0.025375, 	0.018785, 	0.000068, 	2.085506
694, 	0.000000, 	0.008891, 	0.006343, 	0.000028, 	2.085774
695, 	0.000000, 	-0.002520, 	-0.007159, 	0.000048, 	2.085919
696, 	0.000000, 	-0.002440, 	-0.005163, 	0.000029, 	2.086100
697, 	0.000000, 	-0.006690, 	-0.008759, 	0.000023, 	2.086234
698, 	0.000000, 	0.009668, 	0.004971, 	0.000049, 	2.086363
699, 	0.000000, 	-0.011545, 	-0.021386, 	0.000101, 	2.086728
700, 	0.000000, 	-0.017301, 	-0.029090, 	0.000120, 	2.086982
701, 	0.000000, 	-0.005933, 	-0.009287, 	0.000036, 	2.087234
702, 	0.000000, 	0.006642, 	0.003650, 	0.000032, 	2.087635
703, 	0.000000, 	0.032131, 	0.022139, 	0.000102, 	2.087873
704, 	0.000000, 	0.024079, 	0.015560, 	0.000087, 	2.087977
705, 	0.000000, 	0.027041, 	0.020302, 	0.000069, 	2.087896
706, 	0.000000, 	0.007595, 	0.006671, 	0.000011, 	2.087888
707, 	0.000000, 	-0.012356, 	-0.020903, 	0.000088, 	2.088051
708, 	0.000000, 	-0.008002, 	-0.013923, 	0.000061, 	2.088264
709, 	0.000000, 	-0.007492, 	-0.019611, 	0.000123, 	2.088711
710, 	0.000000, 	0.006223, 	0.002192, 	0.000042, 	2.088984
711, 	0.000000, 	0.005976, 	0.002343, 	0.000038, 	2.089376
712, 	0.000000, 	0.013779, 	0.011677, 	0.000023, 	2.089734
713, 	0.000000, 	0.007431, 	0.005717, 	0.000019, 	2.090031
714, 	0.000000, 	0.011202, 	0.007226, 	0.000042, 	2.090260
715, 	0.000000, 	-0.005057, 	-0.007946, 	0.000031, 	2.090274
716, 	0.100000, 	-0.007448, 	-0.024539, 	0.000173, 	2.090610
717, 	0.000000, 	0.000215, 	-0.005360, 	0.000058, 	2.090952
718, 	0.000000, 	0.000445, 	-0.000313, 	0.000010, 	2.091389
719, 	0.000000, 	0.020998, 	0.013843, 	0.000074, 	2.091731
720, 	0.000000, 	0.036257, 	0.024331, 	0.000121, 	2.091991
721, 	0.000000, 	0.027356, 	0.020017, 	0.000075, 	2.092085
722, 	0.000000, 	0.001535, 	-0.000920, 	0.000027, 	2.091988
723, 	0.000000, 	-0.011106, 	-0.017529, 	0.000066, 	2.091918
724, 	0.000000, 	-0.009140, 	-0.016103, 	0.000072, 	2.091979
725, 	0.000000, 	-0.007238, 	-0.009229, 	0.000022, 	2.092130
726, 	0.000000, 	-0.002565, 	-0.003580, 	0.000012, 	2.092491
727, 	0.000000, 	0.020591, 	0.014297, 	0.000065, 	2.092727
728, 	0.100000, 	0.007734, 	-0.030054, 	0.000380, 	2.092762
729, 	0.000000, 	-0.012028, 	-0.030564, 	0.000187, 	2.093045
730, 	0.000000, 	-0.008479, 	-0.025088, 	0.000168, 	2.093334
731, 	0.000000, 	-0.009920, 	-0.016418, 	0.000067, 	2.093750
732, 	0.000000, 	0.012735, 	0.008653, 	0.000043, 	2.094273
733, 	0.000000, 	0.016979, 	0.011891, 	0.000053, 	2.094975
734, 	0.000000, 	0.017985, 	0.010985, 	0.000072, 	2.095308
735, 	0.000000, 	-0.005967, 	-0.008650, 	0.000029, 	2.095714
736, 	0.000000, 	0.000978, 	-0.003322, 	0.000045, 	2.096201
737, 	0.000000, 	-0.000225, 	-0.001515, 	0.000015, 	2.096769
738, 	0.000000, 	0.007864, 	0.005781, 	0.000023, 	2.097285
739, 	0.000000, 	0.001519, 	0.001008, 	0.000007, 	2.097692
740, 	0.100000, 	0.003135, 	-0.010019, 	0.000134, 	2.097770
741, 	0.000000, 	-0.010801, 	-0.031080, 	0.000205, 	2.097839
742, 	0.000000, 	0.000006, 	-0.033992, 	0.000342, 	2.097933
